Tweets	id	len	date	source	likes	rt
#Opinión En Lima el fiscal lleva ya dos años trabajando para esclarecer lo sucedido en el caso Odebrecht y que se h… https://t.co/saOJDBKkFS	1118605046206337028	140	2019-04-17 20:00:00	TweetDeck	26	16
#EnEFyPorAdela Silvia Pinal conversa con @Adela_Micha sobre su trayectoria profesional. Síguenos en nuestras redes… https://t.co/xHKRXLWE7Q	1118602529695305735	139	2019-04-17 19:50:00	TweetDeck	14	10
La compañía planea reanudar los trámites para la eventual recotización de sus títulos en la BMV. https://t.co/HZY8f4tJS2	1118601419186233344	120	2019-04-17 19:45:35	Twitter Web Client	4	4
El memorándum para frenar la aplicación de la reforma educativa y la orden de aprehensión en contra de exgobernador… https://t.co/yxHmU7ncvF	1118601271244668928	140	2019-04-17 19:45:00	Twitter Media Studio	2	2
En otro tuit, el mandatario cubano mencionó que no acepta leyes de otros sitios que estén fuera de la Constitución. https://t.co/rxDLhUmUfv	1118600415946379264	139	2019-04-17 19:41:36	Twitter Web Client	2	1
#Opinión Los comunicadores de @lopezobrador_ no midieron que, junto con la degradación que quieren hacer del oficio… https://t.co/9LUgbsAVGd	1118599304644636673	140	2019-04-17 19:37:11	TweetDeck	91	28
El peso se fue con una 'sonrisa' a disfrutar del Sol. 😎https://t.co/NnWpKZhnrd	1118597153960660993	78	2019-04-17 19:28:38	Twitter Web Client	16	9
De las sanciones que el @CJF_Mx aplica a su personal por mala conducta, apenas el 2.2 por ciento concluye en destit… https://t.co/EgQ9uAj0PK	1118593721098915841	140	2019-04-17 19:15:00	TweetDeck	5	5
#Opinión La interrogante de @Amsalazar es: ¿para qué crear un aparato como la Guardia Nacional si no hay intencione… https://t.co/8Hklg2tZNb	1118589949211631616	140	2019-04-17 19:00:00	TweetDeck	13	9
La Reserva Federal detalló que el gasto del consumidor fue dispar durante marzo-abril. https://t.co/Hr6zZTlpkF	1118587477961379841	110	2019-04-17 18:50:11	Twitter Web Client	1	2
El número de estudiantes afectados es similar al de los aspirantes de la UAM que intentan quedarse en alguna de sus… https://t.co/PbOM1yvLDT	1118586171955798016	140	2019-04-17 18:45:00	TweetDeck	7	5
El abogado del exmandatario, César Nakazaki, dijo a la radio RPP que se le diagnosticó un “cuadro clínico de fibril… https://t.co/eRKVJQ0Bad	1118586047192031232	140	2019-04-17 18:44:30	Twitter Web Client	2	4
Los datos de enero fueron revisados a la baja para mostrar que las existencias en almacenes avanzaron 1.2%, en luga… https://t.co/2g9FMJynGH	1118582502707400704	140	2019-04-17 18:30:25	Twitter Web Client	3	3
RT @ElFinancieroTv: #EnEFyPorAdela Silvia Pinal habla del impacto que tuvo en México con su trayectoria profesional y de la ocasión en la q…	1118580398718693376	140	2019-04-17 18:22:03	Twitter Web Client	0	9
El servicio más temprano lo tiene el @MetrobusCDMX  a las 4:30 horas y el más tarde es Ecobici a las 00:30 horas. https://t.co/qNE0hBX9fo	1118578945316798465	137	2019-04-17 18:16:17	Twitter Web Client	4	3
La reforma a la LFT agregó un párrafo al artículo 337, en el que ordena “inscribir a la parte trabajadora al… https://t.co/r6lm71h0sT	1118578622238003205	133	2019-04-17 18:15:00	TweetDeck	7	4
En la jornada el francés CAC tocó un máximo de cerca de 11 meses, mientras que el londinense FTSE-100 cerró estable. https://t.co/twGfbjyqHf	1118577870325129217	140	2019-04-17 18:12:01	Twitter Web Client	2	2
Aclaró que por el momento se mantiene la restricción vehicular de 09:00 a 18:00 horas para los automóviles con holo… https://t.co/goEziEoUyF	1118575458222772225	140	2019-04-17 18:02:26	Twitter Web Client	2	3
#Opinión Las expectativas de inflación jamás han tocado, ni siquiera de forma transitoria, el objetivo del @Banxico… https://t.co/ElpjHQBCjf	1118574852112252930	140	2019-04-17 18:00:01	TweetDeck	4	3
China, el primer lugar, produjo 27.8 millones de vehículos en 2018, mientras que México 4 millones 100 mil. https://t.co/k17MKf96WT	1118572117736525824	131	2019-04-17 17:49:09	Twitter Web Client	22	9
"“No acompañamos esta propuesta de crear una sala anticorrupción"", señaló @ManceraMiguelMX, líder del @PRDMexico. https://t.co/Lw8OilTd40"	1118571071949557760	136	2019-04-17 17:45:00	TweetDeck	11	1
"La estructura contenía las reliquias de San Denis y San Genevieve, los santos patronos de París.
https://t.co/QlH6X5cIWH"	1118570356703465473	120	2019-04-17 17:42:09	Twitter Web Client	9	7
#EnEFyPorAdela ¿Te das cuenta de los que significas para los mexicanos? @Adela_Micha le pregunta a Silvia Pinal en… https://t.co/UFDV6Wynsn	1118569816195907584	139	2019-04-17 17:40:00	Twitter Media Studio	5	3
El sector salud está en camino de borrar todas las ganancias logradas en lo que va del año. https://t.co/gtQaX5dJJ2	1118569450654130176	115	2019-04-17 17:38:33	Twitter Web Client	3	2
En un solo día, el valor de mercado de la 'Vecchia Signora' pasó de mil 701 millones de euros a mil 399 millones de… https://t.co/8Ut0nVUo5P	1118568076285554688	140	2019-04-17 17:33:06	Twitter Web Client	28	12
La medida parece tener la intención de elevar la presión sobre Cuba en un momento en que EU exige que deje de apoya… https://t.co/yPSDbswHVA	1118564832905711616	140	2019-04-17 17:20:12	Twitter Web Client	3	4
#MonerosFinancieros: Judas, de @monerorictus https://t.co/Bw4F1Cv3EB https://t.co/B4HxQxSVjr	1118563522542227456	92	2019-04-17 17:15:00	TweetDeck	29	10
Los esfuerzos de empresarios y feligreses por restaurar lo más pronto posible la catedral francesa no se detienen. https://t.co/MwA1N344B2	1118562415141097473	138	2019-04-17 17:10:36	Twitter Web Client	20	3
#Opinión @jrisco considera que los iztapalenses no debería tener problemas para que la 'Pasión' sea declarada Patri… https://t.co/X5D1gfqueO	1118560262561456130	140	2019-04-17 17:02:03	TweetDeck	1	1
Las cuatro refinerías estatales indias que compran petróleo a Irán confían en poder garantizar la compra de barrile… https://t.co/INqyRPKHNH	1118557637703012352	140	2019-04-17 16:51:37	Twitter Web Client	15	9
"El documento propone hacer público, en tiempo real, el gasto de los recursos en esta materia.
https://t.co/1s4cfx6wN3"	1118555999923781632	117	2019-04-17 16:45:06	Twitter Web Client	7	4
"RT @ElFinancieroTv: En conferencia matutina, @lopezobrador_ agregó que ""la ley es para las mujeres y para los hombres, no los hombres y las…"	1118554777259008003	140	2019-04-17 16:40:15	Twitter Web Client	0	74
#Opinión @JorgeGCastaneda plantea la posibilidad de que se cree una asociación de medios, organizaciones de la soci… https://t.co/DRq2IdyOin	1118553569106571265	140	2019-04-17 16:35:27	TweetDeck	173	79
Los niveles de ozono aún son altos en la CDMX. https://t.co/cxBZvFDUAv	1118552274668785667	70	2019-04-17 16:30:18	Twitter Web Client	1	1
"RT @ElFinancieroTv: ""El promedio de la reducción de las tarifas, que se logró en este nuevo acuerdo a través de @SHCP_mx, fue alrededor del…"	1118550477283762177	140	2019-04-17 16:23:10	Twitter Web Client	0	1
Datos económicos procedentes de China aliviaron los temores sobre el crecimiento global, impulsando la apuesta por… https://t.co/XqTSRkU7B0	1118548675180027909	139	2019-04-17 16:16:00	Twitter Web Client	2	2
#MonerosFinancieros: Señales, de @Garcimonero https://t.co/QOe5NUH2Gm https://t.co/hvvVEModBP	1118548423412781057	93	2019-04-17 16:15:00	TweetDeck	4	2
#Opinión Hay que reconocer, acepta @lumendoz, que se extrañaron en el Longines Global Champions los abrazos riñoner… https://t.co/OzU1psLXS2	1118545885137395712	140	2019-04-17 16:04:55	TweetDeck	10	4
El fabricante estadounidense, cuya planta está en Illinois, realizó en noviembre de del año pasado la presentación… https://t.co/xvtBXnYbu4	1118545622804705280	139	2019-04-17 16:03:52	Twitter Web Client	17	7
"RT @ElFinancieroTv: ""Esto no es un asunto jurídico, es un asunto político, se dañó mucho al magisterio con la mal llamada reforma educativa…"	1118544863048491008	140	2019-04-17 16:00:51	Twitter Web Client	0	11
"RT @ElFinancieroTv: ""Me dio mucho gusto porque independientemente de que se trate de un acto de justicia, estamos ante procedimientos que n…"	1118542878526013447	140	2019-04-17 15:52:58	Twitter Web Client	0	10
Las existencias de gasolina disminuyeron en 1.2 millones de barriles y las de destilados 362 mil. https://t.co/JwRw9eXlIW	1118541550575865856	121	2019-04-17 15:47:41	Twitter Web Client	6	3
"""Hacer identificable, de manera sencilla, el nombre del funcionario con su sueldo, está muy bien, pero las obligaci… https://t.co/gcc5Ki6Swz"	1118540873292288001	140	2019-04-17 15:45:00	TweetDeck	6	0
#ÚltimaHora Expresidente peruano, Alan García, fallece tras dispararse al ser detenido por caso Odebrecht. https://t.co/V6KXmgPZu3	1118540210378289153	130	2019-04-17 15:42:22	TweetDeck	7	8
#Opinión @ruiztorre explica las problemáticas que enfrentará el gobierno para mover el tren maya, independientement… https://t.co/gjp3AFTYs8	1118538667780444161	140	2019-04-17 15:36:14	TweetDeck	10	6
Jiménez Martínez, comisionado general de la corporación, aseguró que el cuerpo policial cumplirá con su deber en lo… https://t.co/KnGHQ1RJ3V	1118537224176508928	140	2019-04-17 15:30:30	TweetDeck	3	1
#MonerosFinancieros: Fábulas de policías y ladrones, de @trinomonero https://t.co/FryzpxsVUG https://t.co/gkuWepTg0Y	1118534024971149312	116	2019-04-17 15:17:47	TweetDeck	217	67
La ministra de salud, Zulema Tomás González, dijo que el exmandatario de 69 años se disparó en la cabeza. https://t.co/V6KXmgPZu3	1118533663136911364	129	2019-04-17 15:16:21	TweetDeck	6	8
#Opinión Una comitiva de NY tomó el edificio central de Citibanamex en el Centro Histórico. ¿A qué obedeció el desp… https://t.co/rFSJYzDjRH	1118531650940481537	140	2019-04-17 15:08:21	TweetDeck	6	8
"""La justicia está por encima de todo: si hay que optar entre la ley y la justicia, no lo piensen mucho"", dijo.
https://t.co/qSKPV3a9bh"	1118529268814962688	134	2019-04-17 14:58:53	Twitter Web Client	34	20
La OPEP decidirá con sus socios en junio si amplía su acuerdo, pero la voluntad de Moscú para continuar con los rec… https://t.co/SseLrGtSUg	1118527476366495749	140	2019-04-17 14:51:46	Twitter Web Client	6	4
#Opinión Por si acaso, @Atzayaelh comenta cinco aspectos de la carrera de Miguel Ángel Maciel Torres, subsecretario… https://t.co/dGUREwLOpK	1118523738545426432	140	2019-04-17 14:36:55	TweetDeck	1	3
Los mercados de México y NY suben por el buen dato del crecimiento económico de China, que favorece el apetito por… https://t.co/Crzr8pKcPm	1118520428300046336	139	2019-04-17 14:23:45	Twitter Web Client	10	4
La magistrada María Elena Suárez ordenó el martes al Ministerio Público Federal iniciar la búsqueda de los imputado… https://t.co/EOB4kqphJP	1118516672456024064	140	2019-04-17 14:08:50	Twitter Web Client	11	2
